Date,Account,TradeTime,Symbol,TradeCcy,Side,TradeQuantity,ProductType
2021-06-17,Account,2021-06-17 10:58:49.871,EURUSD,EUR,S,93884598.31243381,SPOT
2021-06-17,Account,2021-06-17 11:07:46.709,EURUSD,EUR,B,58495620.63231133,SPOT
2021-06-17,Account,2021-06-17 11:53:43.485,EURUSD,EUR,B,88422105.50792515,SPOT
2021-06-17,Account,2021-06-17 12:25:02.777,EURUSD,EUR,B,165917317.0803115,SPOT
2021-06-17,Account,2021-06-17 14:36:15.169,EURUSD,EUR,S,45030121.77301571,SPOT
2021-06-17,Account,2021-06-17 15:38:39.252,EURUSD,EUR,B,24025837.57415414,SPOT
2021-06-17,Account,2021-06-17 16:09:53.673,EURUSD,EUR,S,187752497.8248402,SPOT
2021-06-17,Account,2021-06-17 16:23:05.841,EURUSD,EUR,B,24610098.42343628,SPOT
2021-06-17,Account,2021-06-17 17:54:16.442,EURUSD,EUR,B,93390374.73546341,SPOT
2021-06-17,Account,2021-06-17 18:52:05.085,EURUSD,EUR,B,54022110.87057367,SPOT
2021-06-17,Account,2021-06-17 19:44:17.262,EURUSD,EUR,S,15366965.26920423,SPOT
2021-06-17,Account,2021-06-17 22:35:44.641,EURUSD,EUR,B,98721913.91186789,SPOT
2021-06-17,Account,2021-06-17 22:40:12.654,EURUSD,EUR,S,39636346.93063796,SPOT
2021-06-18,Account,2021-06-18 10:05:01.701,EURUSD,EUR,B,107461372.4485971,SPOT
2021-06-18,Account,2021-06-18 12:04:05.060,EURUSD,EUR,B,77851824.02003556,SPOT
2021-06-18,Account,2021-06-18 12:15:20.015,EURUSD,EUR,B,95802492.70657077,SPOT
2021-06-18,Account,2021-06-18 13:52:17.772,EURUSD,EUR,S,117100971.4948013,SPOT
2021-06-18,Account,2021-06-18 14:13:49.166,EURUSD,EUR,S,202079017.3206478,SPOT
2021-06-18,Account,2021-06-18 14:13:50.222,EURUSD,EUR,S,89107058.29039216,SPOT
2021-06-18,Account,2021-06-18 17:14:47.413,EURUSD,EUR,B,153221628.034953,SPOT
2021-06-18,Account,2021-06-18 17:42:56.782,EURUSD,EUR,S,105338811.1060485,SPOT
2021-06-18,Account,2021-06-18 19:07:31.907,EURUSD,EUR,B,58229789.90036063,SPOT
2021-06-18,Account,2021-06-18 19:13:18.963,EURUSD,EUR,B,42961137.2994259,SPOT
2021-06-21,Account,2021-06-21 07:26:46.400,EURUSD,EUR,B,54378840.48442356,SPOT
2021-06-21,Account,2021-06-21 07:36:44.663,EURUSD,EUR,B,202400161.4190638,SPOT
2021-06-21,Account,2021-06-21 07:43:17.761,EURUSD,EUR,B,53736654.29651737,SPOT
2021-06-21,Account,2021-06-21 07:45:00.753,EURUSD,EUR,S,41909396.92780375,SPOT
2021-06-21,Account,2021-06-21 08:00:42.622,EURUSD,EUR,B,87964475.69038719,SPOT
2021-06-21,Account,2021-06-21 08:26:41.106,EURUSD,EUR,B,45590458.12347904,SPOT
2021-06-21,Account,2021-06-21 09:21:00.489,EURUSD,EUR,S,159386440.529488,SPOT
2021-06-21,Account,2021-06-21 10:53:36.229,EURUSD,EUR,S,119223135.674838,SPOT
2021-06-21,Account,2021-06-21 11:34:54.296,EURUSD,EUR,S,24709827.39701867,SPOT
2021-06-21,Account,2021-06-21 13:37:46.311,EURUSD,EUR,S,103829929.0346913,SPOT
2021-06-21,Account,2021-06-21 14:54:09.696,EURUSD,EUR,B,133240822.80742,SPOT
2021-06-21,Account,2021-06-21 15:39:30.398,EURUSD,EUR,S,102447133.3483234,SPOT
2021-06-21,Account,2021-06-21 17:00:39.293,EURUSD,EUR,S,167374841.8979812,SPOT
2021-06-21,Account,2021-06-21 22:05:40.796,EURUSD,EUR,B,37721027.14865468,SPOT
2021-06-22,Account,2021-06-22 09:26:33.071,EURUSD,EUR,S,61196409.89345498,SPOT
2021-06-22,Account,2021-06-22 10:10:40.113,EURUSD,EUR,S,94530314.66109678,SPOT
2021-06-22,Account,2021-06-22 13:43:29.278,EURUSD,EUR,S,19221158.37456658,SPOT
2021-06-22,Account,2021-06-22 14:07:59.534,EURUSD,EUR,B,61968855.53654283,SPOT
2021-06-22,Account,2021-06-22 14:12:14.252,EURUSD,EUR,B,194377218.7223658,SPOT
2021-06-22,Account,2021-06-22 14:39:33.985,EURUSD,EUR,B,91780310.72951853,SPOT
2021-06-22,Account,2021-06-22 15:10:38.747,EURUSD,EUR,B,16135382.6825507,SPOT
2021-06-22,Account,2021-06-22 16:47:52.677,EURUSD,EUR,B,80474204.9309425,SPOT
2021-06-22,Account,2021-06-22 18:11:20.972,EURUSD,EUR,S,19971343.89122948,SPOT
2021-06-22,Account,2021-06-22 20:42:00.072,EURUSD,EUR,S,50263939.39042464,SPOT
2021-06-22,Account,2021-06-22 22:33:03.585,EURUSD,EUR,S,155627078.4290973,SPOT
2021-06-23,Account,2021-06-23 07:17:23.666,EURUSD,EUR,B,20796855.74397445,SPOT
2021-06-23,Account,2021-06-23 10:06:17.950,EURUSD,EUR,S,138231642.1426367,SPOT
2021-06-23,Account,2021-06-23 12:33:06.833,EURUSD,EUR,B,157519850.4142463,SPOT
2021-06-23,Account,2021-06-23 14:49:24.708,EURUSD,EUR,B,117240294.336807,SPOT
2021-06-23,Account,2021-06-23 15:53:27.727,EURUSD,EUR,B,117770337.080583,SPOT
2021-06-23,Account,2021-06-23 16:33:13.289,EURUSD,EUR,S,49506753.25235352,SPOT
2021-06-23,Account,2021-06-23 16:48:15.836,EURUSD,EUR,S,15343274.29486439,SPOT
2021-06-23,Account,2021-06-23 17:19:25.988,EURUSD,EUR,S,60917972.13302925,SPOT
2021-06-23,Account,2021-06-23 18:46:05.390,EURUSD,EUR,B,162354764.9709508,SPOT
2021-06-23,Account,2021-06-23 19:57:20.868,EURUSD,EUR,B,99979482.02071711,SPOT
2021-06-23,Account,2021-06-23 20:50:28.703,EURUSD,EUR,S,18389337.21650392,SPOT
2021-06-24,Account,2021-06-24 07:16:56.144,EURUSD,EUR,S,58428156.18379973,SPOT
2021-06-24,Account,2021-06-24 10:38:47.644,EURUSD,EUR,S,85798417.34608635,SPOT
2021-06-24,Account,2021-06-24 11:34:44.106,EURUSD,EUR,S,128270826.2850065,SPOT
2021-06-24,Account,2021-06-24 11:57:52.964,EURUSD,EUR,B,19497731.33732378,SPOT
2021-06-24,Account,2021-06-24 12:13:16.354,EURUSD,EUR,B,20942668.06030646,SPOT
2021-06-24,Account,2021-06-24 13:19:54.705,EURUSD,EUR,S,42820850.99839605,SPOT
2021-06-24,Account,2021-06-24 13:28:11.138,EURUSD,EUR,B,96616959.3972154,SPOT
2021-06-24,Account,2021-06-24 16:25:16.416,EURUSD,EUR,B,116346328.9034553,SPOT
2021-06-24,Account,2021-06-24 17:33:58.579,EURUSD,EUR,B,53323051.67103186,SPOT
2021-06-24,Account,2021-06-24 18:45:24.663,EURUSD,EUR,B,59012386.92458719,SPOT
2021-06-24,Account,2021-06-24 18:53:29.158,EURUSD,EUR,B,56771653.06406096,SPOT
2021-06-24,Account,2021-06-24 20:56:25.821,EURUSD,EUR,S,186308085.732162,SPOT
2021-06-24,Account,2021-06-24 21:53:32.913,EURUSD,EUR,S,54548763.33824359,SPOT
2021-06-24,Account,2021-06-24 22:00:42.973,EURUSD,EUR,S,15591158.36163983,SPOT
2021-06-25,Account,2021-06-25 09:16:21.151,EURUSD,EUR,S,38808099.02912006,SPOT
2021-06-25,Account,2021-06-25 10:16:34.065,EURUSD,EUR,B,90562725.85876286,SPOT
2021-06-25,Account,2021-06-25 10:29:07.355,EURUSD,EUR,S,208564308.2857132,SPOT
2021-06-25,Account,2021-06-25 13:01:28.804,EURUSD,EUR,S,95848472.2301364,SPOT
2021-06-25,Account,2021-06-25 14:53:14.224,EURUSD,EUR,S,62158424.51783828,SPOT
2021-06-25,Account,2021-06-25 16:03:51.122,EURUSD,EUR,S,229966376.7917082,SPOT
2021-06-25,Account,2021-06-25 16:04:31.450,EURUSD,EUR,B,239486168.2783812,SPOT
2021-06-25,Account,2021-06-25 19:26:47.762,EURUSD,EUR,B,43075402.29056031,SPOT
2021-06-25,Account,2021-06-25 19:36:37.041,EURUSD,EUR,S,23580571.00791484,SPOT
2021-06-25,Account,2021-06-25 20:59:59.528,EURUSD,EUR,B,17832945.93449682,SPOT
2021-06-28,Account,2021-06-28 07:02:24.649,EURUSD,EUR,S,167568405.5197053,SPOT
2021-06-28,Account,2021-06-28 07:08:20.233,EURUSD,EUR,S,129369570.3672711,SPOT
2021-06-28,Account,2021-06-28 07:21:40.236,EURUSD,EUR,S,44505462.91773207,SPOT
2021-06-28,Account,2021-06-28 08:05:17.175,EURUSD,EUR,S,179917959.6593603,SPOT
2021-06-28,Account,2021-06-28 09:23:48.948,EURUSD,EUR,S,50234555.24933524,SPOT
2021-06-28,Account,2021-06-28 10:53:10.353,EURUSD,EUR,S,38187500.01955777,SPOT
2021-06-28,Account,2021-06-28 10:53:56.115,EURUSD,EUR,B,57486405.36912717,SPOT
2021-06-28,Account,2021-06-28 13:04:34.066,EURUSD,EUR,S,152065889.1880885,SPOT
2021-06-28,Account,2021-06-28 15:11:24.823,EURUSD,EUR,S,218122152.89101,SPOT
2021-06-28,Account,2021-06-28 15:49:04.103,EURUSD,EUR,S,22890530.88985384,SPOT
2021-06-28,Account,2021-06-28 17:18:08.074,EURUSD,EUR,B,108586473.1809124,SPOT
2021-06-28,Account,2021-06-28 22:47:22.349,EURUSD,EUR,B,46273957.67020062,SPOT
2021-06-29,Account,2021-06-29 07:13:03.123,EURUSD,EUR,B,94097451.65612549,SPOT
2021-06-29,Account,2021-06-29 14:59:03.563,EURUSD,EUR,S,79974402.6036933,SPOT
2021-06-29,Account,2021-06-29 15:19:19.633,EURUSD,EUR,S,41540819.52874549,SPOT
2021-06-29,Account,2021-06-29 15:22:31.418,EURUSD,EUR,S,15263371.46991864,SPOT
2021-06-29,Account,2021-06-29 16:48:45.716,EURUSD,EUR,S,55788415.92068784,SPOT
2021-06-29,Account,2021-06-29 18:05:01.920,EURUSD,EUR,S,53428103.97269204,SPOT
2021-06-29,Account,2021-06-29 18:37:29.782,EURUSD,EUR,S,243476986.1865789,SPOT
2021-06-29,Account,2021-06-29 20:55:19.728,EURUSD,EUR,S,58065096.47518396,SPOT
2021-06-29,Account,2021-06-29 22:22:33.855,EURUSD,EUR,S,133157834.9811025,SPOT
2021-06-29,Account,2021-06-29 22:50:48.525,EURUSD,EUR,B,15723669.87587884,SPOT
2021-06-30,Account,2021-06-30 07:06:04.852,EURUSD,EUR,B,171957032.3301014,SPOT
2021-06-30,Account,2021-06-30 10:07:10.436,EURUSD,EUR,B,109049982.810393,SPOT
2021-06-30,Account,2021-06-30 13:24:05.604,EURUSD,EUR,S,56576744.74641681,SPOT
2021-06-30,Account,2021-06-30 14:52:48.352,EURUSD,EUR,B,37640280.80040589,SPOT
2021-06-30,Account,2021-06-30 15:33:54.455,EURUSD,EUR,S,19559596.90501913,SPOT
2021-06-30,Account,2021-06-30 15:41:16.774,EURUSD,EUR,B,24401883.51552933,SPOT
2021-06-30,Account,2021-06-30 16:18:19.302,EURUSD,EUR,S,247668068.5067549,SPOT
2021-06-30,Account,2021-06-30 17:00:02.817,EURUSD,EUR,B,113860506.8670586,SPOT
2021-06-30,Account,2021-06-30 19:16:43.829,EURUSD,EUR,B,55108617.47898161,SPOT
2021-06-30,Account,2021-06-30 20:49:42.755,EURUSD,EUR,S,95121690.00227004,SPOT
2021-04-02,Account,2021-04-02 07:09:07.864,GBPUSD,GBP,B,89140543.95863786,SPOT
2021-04-02,Account,2021-04-02 09:15:09.343,GBPUSD,GBP,S,129818381.9220867,SPOT
2021-04-02,Account,2021-04-02 09:29:25.144,GBPUSD,GBP,S,55443083.0758065,SPOT
2021-04-02,Account,2021-04-02 10:01:45.659,GBPUSD,GBP,S,43501502.00771168,SPOT
2021-04-02,Account,2021-04-02 11:19:33.930,GBPUSD,GBP,B,177019285.9112285,SPOT
2021-04-02,Account,2021-04-02 12:19:53.214,GBPUSD,GBP,S,20236101.28322616,SPOT
2021-04-02,Account,2021-04-02 13:26:17.919,GBPUSD,GBP,B,107566740.8877052,SPOT
2021-04-02,Account,2021-04-02 15:14:29.065,GBPUSD,GBP,S,249661529.622972,SPOT
2021-04-02,Account,2021-04-02 15:14:32.734,GBPUSD,GBP,B,40918048.13942872,SPOT
2021-04-02,Account,2021-04-02 15:14:59.935,GBPUSD,GBP,S,241766529.3673053,SPOT
2021-04-02,Account,2021-04-02 15:14:59.935,GBPUSD,GBP,S,168179943.8316375,SPOT
2021-04-02,Account,2021-04-02 15:14:59.935,GBPUSD,GBP,B,43273865.50139636,SPOT
2021-04-05,Account,2021-04-05 07:12:04.785,GBPUSD,GBP,S,54073477.97299735,SPOT
2021-04-05,Account,2021-04-05 07:42:19.918,GBPUSD,GBP,B,248484647.4137157,SPOT
2021-04-05,Account,2021-04-05 10:06:45.528,GBPUSD,GBP,B,21563968.93085912,SPOT
2021-04-05,Account,2021-04-05 10:40:51.480,GBPUSD,GBP,S,101935868.6753549,SPOT
2021-04-05,Account,2021-04-05 11:31:17.310,GBPUSD,GBP,S,62437208.19475129,SPOT
2021-04-05,Account,2021-04-05 13:07:49.939,GBPUSD,GBP,S,86351017.56080985,SPOT
2021-04-05,Account,2021-04-05 18:37:30.640,GBPUSD,GBP,S,88740829.4598572,SPOT
2021-04-05,Account,2021-04-05 22:16:32.341,GBPUSD,GBP,B,21082125.06165728,SPOT
2021-04-05,Account,2021-04-05 22:36:31.069,GBPUSD,GBP,S,220353054.4182286,SPOT
2021-04-05,Account,2021-04-05 22:43:21.621,GBPUSD,GBP,B,23378693.74547154,SPOT
2021-04-06,Account,2021-04-06 09:22:26.014,GBPUSD,GBP,S,103246973.6528583,SPOT
2021-04-06,Account,2021-04-06 10:18:13.474,GBPUSD,GBP,S,43831917.85309464,SPOT
2021-04-06,Account,2021-04-06 10:22:50.146,GBPUSD,GBP,S,44663811.70204841,SPOT
2021-04-06,Account,2021-04-06 12:08:33.132,GBPUSD,GBP,S,19175731.18815199,SPOT
2021-04-06,Account,2021-04-06 13:04:16.593,GBPUSD,GBP,S,18817077.96361297,SPOT
2021-04-06,Account,2021-04-06 13:14:15.350,GBPUSD,GBP,S,87570634.2747435,SPOT
2021-04-06,Account,2021-04-06 13:29:00.137,GBPUSD,GBP,S,18627286.3810882,SPOT
2021-04-06,Account,2021-04-06 14:23:43.582,GBPUSD,GBP,B,47864398.02846871,SPOT
2021-04-06,Account,2021-04-06 19:38:46.221,GBPUSD,GBP,S,134740945.6036985,SPOT
2021-04-06,Account,2021-04-06 22:25:44.085,GBPUSD,GBP,B,187162213.9122337,SPOT
2021-04-07,Account,2021-04-07 08:50:08.200,GBPUSD,GBP,B,44709215.55766836,SPOT
2021-04-07,Account,2021-04-07 10:21:49.827,GBPUSD,GBP,S,47821307.05425516,SPOT
2021-04-07,Account,2021-04-07 11:01:15.141,GBPUSD,GBP,S,100552445.9760636,SPOT
2021-04-07,Account,2021-04-07 11:12:51.284,GBPUSD,GBP,S,164285284.6765891,SPOT
2021-04-07,Account,2021-04-07 12:47:35.629,GBPUSD,GBP,S,191282668.6166227,SPOT
2021-04-07,Account,2021-04-07 15:46:56.619,GBPUSD,GBP,B,23648785.97436473,SPOT
2021-04-07,Account,2021-04-07 15:49:44.026,GBPUSD,GBP,B,20440324.61475581,SPOT
2021-04-07,Account,2021-04-07 15:53:04.479,GBPUSD,GBP,S,192264255.5786297,SPOT
2021-04-07,Account,2021-04-07 16:23:33.397,GBPUSD,GBP,S,173166096.0183945,SPOT
2021-04-07,Account,2021-04-07 17:40:07.282,GBPUSD,GBP,B,44864868.86744387,SPOT
2021-04-07,Account,2021-04-07 17:46:31.502,GBPUSD,GBP,B,75641953.57263088,SPOT
2021-04-07,Account,2021-04-07 18:40:50.857,GBPUSD,GBP,S,20761125.98413602,SPOT
2021-04-07,Account,2021-04-07 22:02:29.117,GBPUSD,GBP,B,131166010.8331125,SPOT
2021-04-07,Account,2021-04-07 22:21:55.800,GBPUSD,GBP,B,23314309.96302515,SPOT
2021-04-08,Account,2021-04-08 08:39:29.533,GBPUSD,GBP,S,181937039.7832245,SPOT
2021-04-08,Account,2021-04-08 10:04:22.833,GBPUSD,GBP,S,41533779.57991324,SPOT
2021-04-08,Account,2021-04-08 13:08:30.128,GBPUSD,GBP,B,124827290.6406783,SPOT
2021-04-08,Account,2021-04-08 13:19:53.241,GBPUSD,GBP,S,38495284.78458524,SPOT
2021-04-08,Account,2021-04-08 13:26:58.098,GBPUSD,GBP,S,90236202.01041922,SPOT
2021-04-08,Account,2021-04-08 15:04:32.770,GBPUSD,GBP,S,82143101.14271939,SPOT
2021-04-08,Account,2021-04-08 16:44:56.646,GBPUSD,GBP,B,17964423.29883575,SPOT
2021-04-08,Account,2021-04-08 19:42:32.477,GBPUSD,GBP,S,119675238.6516891,SPOT
2021-04-08,Account,2021-04-08 20:26:16.437,GBPUSD,GBP,B,55851240.83445407,SPOT
2021-04-08,Account,2021-04-08 20:55:11.117,GBPUSD,GBP,B,17031420.20385712,SPOT
2021-04-08,Account,2021-04-08 21:37:57.702,GBPUSD,GBP,B,45157718.6002396,SPOT
2021-04-08,Account,2021-04-08 21:45:55.176,GBPUSD,GBP,B,120080783.9399204,SPOT
2021-04-08,Account,2021-04-08 22:08:28.319,GBPUSD,GBP,B,175647733.8436525,SPOT
2021-04-09,Account,2021-04-09 08:36:38.634,GBPUSD,GBP,B,98271423.55497926,SPOT
2021-04-09,Account,2021-04-09 08:46:22.539,GBPUSD,GBP,S,97042287.88614273,SPOT
2021-04-09,Account,2021-04-09 09:22:04.667,GBPUSD,GBP,S,55960653.006332,SPOT
2021-04-09,Account,2021-04-09 09:55:11.518,GBPUSD,GBP,S,117256910.726428,SPOT
2021-04-09,Account,2021-04-09 12:16:43.811,GBPUSD,GBP,B,22794895.61682567,SPOT
2021-04-09,Account,2021-04-09 13:25:31.338,GBPUSD,GBP,S,39303485.23426801,SPOT
2021-04-09,Account,2021-04-09 14:59:05.788,GBPUSD,GBP,B,61267150.04211292,SPOT
2021-04-09,Account,2021-04-09 15:12:39.049,GBPUSD,GBP,B,118123409.4081447,SPOT
2021-04-09,Account,2021-04-09 16:05:24.707,GBPUSD,GBP,S,166446617.1059757,SPOT
2021-04-09,Account,2021-04-09 20:23:33.001,GBPUSD,GBP,B,21988506.18908182,SPOT
2021-04-09,Account,2021-04-09 20:47:05.321,GBPUSD,GBP,S,55529391.80633985,SPOT
2021-04-12,Account,2021-04-12 07:32:23.758,GBPUSD,GBP,B,16849652.78720483,SPOT
2021-04-12,Account,2021-04-12 11:34:00.704,GBPUSD,GBP,B,54082556.249341,SPOT
2021-04-12,Account,2021-04-12 12:48:34.765,GBPUSD,GBP,B,21257907.0799984,SPOT
2021-04-12,Account,2021-04-12 15:25:12.541,GBPUSD,GBP,B,22683740.08126557,SPOT
2021-04-12,Account,2021-04-12 16:04:20.478,GBPUSD,GBP,B,44550385.91404445,SPOT
2021-04-12,Account,2021-04-12 16:44:43.158,GBPUSD,GBP,S,41745282.32542798,SPOT
2021-04-12,Account,2021-04-12 17:45:17.492,GBPUSD,GBP,S,99403556.82047084,SPOT
2021-04-12,Account,2021-04-12 19:11:23.596,GBPUSD,GBP,S,98394111.54389381,SPOT
2021-04-12,Account,2021-04-12 20:35:19.562,GBPUSD,GBP,S,46006375.80733746,SPOT
2021-04-12,Account,2021-04-12 22:03:40.520,GBPUSD,GBP,S,52854679.34445478,SPOT
2021-04-13,Account,2021-04-13 07:34:04.661,GBPUSD,GBP,S,17320869.0318279,SPOT
2021-04-13,Account,2021-04-13 09:20:17.759,GBPUSD,GBP,B,100773036.6662145,SPOT
2021-04-13,Account,2021-04-13 10:39:19.143,GBPUSD,GBP,S,78321195.61498985,SPOT
2021-04-13,Account,2021-04-13 13:12:27.377,GBPUSD,GBP,B,58188385.41745208,SPOT
2021-04-13,Account,2021-04-13 13:16:55.880,GBPUSD,GBP,S,62265121.58173136,SPOT
2021-04-13,Account,2021-04-13 15:19:51.568,GBPUSD,GBP,B,123993564.6182857,SPOT
2021-04-13,Account,2021-04-13 15:43:46.666,GBPUSD,GBP,S,122196482.5526811,SPOT
2021-04-13,Account,2021-04-13 15:49:22.220,GBPUSD,GBP,B,49431319.499854,SPOT
2021-04-13,Account,2021-04-13 17:23:55.562,GBPUSD,GBP,S,24561388.72774318,SPOT
2021-04-13,Account,2021-04-13 20:05:17.580,GBPUSD,GBP,S,98773236.00230739,SPOT
2021-04-13,Account,2021-04-13 21:58:28.331,GBPUSD,GBP,S,61576543.82404871,SPOT
2021-04-13,Account,2021-04-13 22:01:00.585,GBPUSD,GBP,S,207685506.2972754,SPOT
2021-04-14,Account,2021-04-14 07:01:29.377,GBPUSD,GBP,S,56467779.02729809,SPOT
2021-04-14,Account,2021-04-14 07:39:19.239,GBPUSD,GBP,B,190629361.4767492,SPOT
2021-04-14,Account,2021-04-14 10:51:14.537,GBPUSD,GBP,B,42810943.20467673,SPOT
2021-04-14,Account,2021-04-14 15:00:47.994,GBPUSD,GBP,S,53991095.03487125,SPOT
2021-04-14,Account,2021-04-14 15:05:59.140,GBPUSD,GBP,B,17567614.04918507,SPOT
2021-04-14,Account,2021-04-14 15:14:09.818,GBPUSD,GBP,B,100968859.56591,SPOT
2021-04-14,Account,2021-04-14 19:15:53.968,GBPUSD,GBP,S,199049401.585944,SPOT
2021-04-14,Account,2021-04-14 19:56:02.014,GBPUSD,GBP,B,92865805.61893061,SPOT
2021-04-14,Account,2021-04-14 22:19:41.054,GBPUSD,GBP,B,23572744.68289688,SPOT
2021-04-14,Account,2021-04-14 22:48:06.866,GBPUSD,GBP,B,52246089.12249096,SPOT
2021-04-15,Account,2021-04-15 07:07:27.555,GBPUSD,GBP,B,144261238.1069921,SPOT
2021-04-15,Account,2021-04-15 07:09:52.353,GBPUSD,GBP,B,159660424.8101357,SPOT
2021-04-15,Account,2021-04-15 07:24:22.765,GBPUSD,GBP,B,91266016.94151759,SPOT
2021-04-15,Account,2021-04-15 10:11:04.559,GBPUSD,GBP,S,15130336.39639616,SPOT
2021-04-15,Account,2021-04-15 11:58:48.265,GBPUSD,GBP,S,121339406.4339809,SPOT
2021-04-15,Account,2021-04-15 12:11:49.788,GBPUSD,GBP,S,178576432.8553341,SPOT
2021-04-15,Account,2021-04-15 12:27:03.344,GBPUSD,GBP,S,107701978.1107083,SPOT
2021-04-15,Account,2021-04-15 13:22:11.698,GBPUSD,GBP,S,21084230.8611609,SPOT
2021-04-15,Account,2021-04-15 15:58:04.864,GBPUSD,GBP,B,115744574.1468109,SPOT
2021-04-15,Account,2021-04-15 18:21:55.694,GBPUSD,GBP,B,53891079.6167329,SPOT
2021-04-15,Account,2021-04-15 22:55:42.943,GBPUSD,GBP,B,23018449.21894372,SPOT
2021-04-16,Account,2021-04-16 07:30:28.232,GBPUSD,GBP,B,182498002.7740821,SPOT
2021-04-16,Account,2021-04-16 07:58:44.156,GBPUSD,GBP,B,58141653.27465162,SPOT
2021-04-16,Account,2021-04-16 08:16:11.719,GBPUSD,GBP,S,22518818.69276986,SPOT
2021-04-16,Account,2021-04-16 10:20:21.377,GBPUSD,GBP,B,52507997.07137048,SPOT
2021-04-16,Account,2021-04-16 10:22:57.997,GBPUSD,GBP,S,137386620.2600766,SPOT
2021-04-16,Account,2021-04-16 10:41:23.193,GBPUSD,GBP,S,45112244.53453906,SPOT
2021-04-16,Account,2021-04-16 12:52:21.349,GBPUSD,GBP,S,23460494.80838701,SPOT
2021-04-16,Account,2021-04-16 15:53:11.215,GBPUSD,GBP,S,47021096.81093134,SPOT
2021-04-16,Account,2021-04-16 16:12:01.365,GBPUSD,GBP,S,45982217.7013848,SPOT
2021-04-16,Account,2021-04-16 17:21:12.274,GBPUSD,GBP,S,38166103.51204872,SPOT
2021-04-16,Account,2021-04-16 17:31:18.216,GBPUSD,GBP,B,161378788.5289639,SPOT
2021-04-16,Account,2021-04-16 19:59:15.411,GBPUSD,GBP,S,151870362.2336034,SPOT
2021-04-16,Account,2021-04-16 20:20:52.706,GBPUSD,GBP,S,45178336.20193414,SPOT
2021-04-16,Account,2021-04-16 20:59:59.648,GBPUSD,GBP,S,51116505.81238791,SPOT
2021-04-19,Account,2021-04-19 07:17:31.136,GBPUSD,GBP,B,156615135.7779745,SPOT
2021-04-19,Account,2021-04-19 08:22:23.473,GBPUSD,GBP,S,99981152.19641477,SPOT
2021-04-19,Account,2021-04-19 08:24:17.575,GBPUSD,GBP,S,22292576.91884413,SPOT
2021-04-19,Account,2021-04-19 10:25:40.988,GBPUSD,GBP,S,235288692.1726167,SPOT
2021-04-19,Account,2021-04-19 10:31:09.137,GBPUSD,GBP,B,91911021.44541219,SPOT
2021-04-19,Account,2021-04-19 10:40:32.634,GBPUSD,GBP,S,115289108.0710106,SPOT
2021-04-19,Account,2021-04-19 12:12:23.997,GBPUSD,GBP,B,111711367.5456494,SPOT
2021-04-19,Account,2021-04-19 12:48:04.492,GBPUSD,GBP,S,242288594.0177366,SPOT
2021-04-19,Account,2021-04-19 13:48:52.819,GBPUSD,GBP,B,48544939.89842013,SPOT
2021-04-19,Account,2021-04-19 15:31:13.808,GBPUSD,GBP,S,123540894.4194205,SPOT
2021-04-19,Account,2021-04-19 17:39:55.857,GBPUSD,GBP,S,40543967.96273068,SPOT
2021-04-19,Account,2021-04-19 19:38:38.222,GBPUSD,GBP,B,201888908.5389674,SPOT
2021-04-19,Account,2021-04-19 19:59:05.991,GBPUSD,GBP,S,93154114.43822086,SPOT
2021-04-19,Account,2021-04-19 20:44:37.420,GBPUSD,GBP,S,152984650.8346964,SPOT
2021-04-20,Account,2021-04-20 08:23:08.596,GBPUSD,GBP,B,141812442.8309966,SPOT
2021-04-20,Account,2021-04-20 09:13:56.866,GBPUSD,GBP,B,162653705.7745736,SPOT
2021-04-20,Account,2021-04-20 10:08:50.487,GBPUSD,GBP,B,19340966.78160131,SPOT
2021-04-20,Account,2021-04-20 10:44:46.811,GBPUSD,GBP,S,122791646.2114081,SPOT
2021-04-20,Account,2021-04-20 11:39:20.820,GBPUSD,GBP,S,83453875.3842935,SPOT
2021-04-20,Account,2021-04-20 13:59:44.475,GBPUSD,GBP,B,114563686.1794628,SPOT
2021-04-20,Account,2021-04-20 18:04:04.040,GBPUSD,GBP,B,41941324.94158112,SPOT
2021-04-20,Account,2021-04-20 20:00:19.422,GBPUSD,GBP,B,55596404.52847816,SPOT
2021-04-20,Account,2021-04-20 21:01:46.615,GBPUSD,GBP,S,61977215.40811472,SPOT
2021-04-20,Account,2021-04-20 21:56:37.759,GBPUSD,GBP,B,38105867.57026613,SPOT
2021-04-20,Account,2021-04-20 22:04:22.903,GBPUSD,GBP,S,18465706.27763867,SPOT
2021-04-20,Account,2021-04-20 22:21:26.465,GBPUSD,GBP,B,60055911.18009761,SPOT
2021-04-20,Account,2021-04-20 22:34:15.318,GBPUSD,GBP,S,48219186.92323379,SPOT
2021-04-20,Account,2021-04-20 22:44:04.618,GBPUSD,GBP,S,85795509.76864994,SPOT
2021-04-21,Account,2021-04-21 07:51:45.116,GBPUSD,GBP,B,43848627.65436992,SPOT
2021-04-21,Account,2021-04-21 07:55:59.683,GBPUSD,GBP,S,60924767.40013808,SPOT
2021-04-21,Account,2021-04-21 08:27:07.467,GBPUSD,GBP,S,47531780.8566615,SPOT
2021-04-21,Account,2021-04-21 10:34:11.298,GBPUSD,GBP,S,22233906.686306,SPOT
2021-04-21,Account,2021-04-21 11:19:48.961,GBPUSD,GBP,B,16821695.58713213,SPOT
2021-04-21,Account,2021-04-21 11:29:55.259,GBPUSD,GBP,B,215981495.4502508,SPOT
