LP,OutCome,Symbol,Side,TradeQuantity,TradeCcy,TradeTime,AllInRate,PriceShown,ProductType,MissedByPIPS,MissedByUSDPM
LP_1,LOST,GBPUSD,S,173166096.0183945,GBP,2021-04-07 16:23:33.397,1.37304,1.37253808602455,SPOT,5.0191397545007455,365.54941986399746
LP_1,LOST,GBPUSD,B,44864868.86744387,GBP,2021-04-07 17:40:07.282,1.37462,1.375084202932818,SPOT,4.642029328181252,337.6954597038573
LP_1,LOST,GBPUSD,B,75641953.57263088,GBP,2021-04-07 17:46:31.502,1.3748,1.375327454172944,SPOT,5.2745417294408625,383.65883979052387
LP_1,WON,GBPUSD,S,20761125.98413602,GBP,2021-04-07 18:40:50.857,1.37338,1.37338,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,131166010.8331125,GBP,2021-04-07 22:02:29.117,1.37468,1.375668165996895,SPOT,9.881659968951073,718.8334717134204
LP_1,LOST,GBPUSD,B,23314309.96302515,GBP,2021-04-07 22:21:55.800,1.37417,1.374202886249186,SPOT,0.32886249186070415,23.931718190706164
LP_1,LOST,GBPUSD,S,181937039.7832245,GBP,2021-04-08 08:39:29.533,1.37247,1.371404254236274,SPOT,10.657457637259782,776.5166187427841
LP_1,LOST,GBPUSD,S,41533779.57991324,GBP,2021-04-08 10:04:22.833,1.37356,1.373549545979366,SPOT,0.1045402063382106,7.610894779852551
LP_1,WON,GBPUSD,B,124827290.6406783,GBP,2021-04-08 13:08:30.128,1.37751,1.37751,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,38495284.78458524,GBP,2021-04-08 13:19:53.241,1.37589,1.37589,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,90236202.01041922,GBP,2021-04-08 13:26:58.098,1.37538,1.375084263901032,SPOT,2.957360989681579,215.02137516038465
LP_1,LOST,GBPUSD,S,82143101.14271939,GBP,2021-04-08 15:04:32.770,1.37296,1.372615802387967,SPOT,3.4419761203285937,250.69747992134683
LP_1,WON,GBPUSD,B,17964423.29883575,GBP,2021-04-08 16:44:56.646,1.37481,1.37481,SPOT,0.0,0.0
LP_1,WON,GBPUSD,B,45157718.6002396,GBP,2021-04-08 21:37:57.702,1.374,1.374,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,120080783.9399204,GBP,2021-04-08 21:45:55.176,1.37464,1.375163713672314,SPOT,5.237136723139635,380.98241889805706
LP_1,LOST,GBPUSD,S,97042287.88614273,GBP,2021-04-09 08:46:22.539,1.36952,1.369122673966272,SPOT,3.97326033727996,290.1206508324483
LP_1,LOST,GBPUSD,B,22794895.61682567,GBP,2021-04-09 12:16:43.811,1.372,1.372179299062061,SPOT,1.7929906206082258,130.68444756614284
LP_1,WON,GBPUSD,B,61267150.04211292,GBP,2021-04-09 14:59:05.788,1.37338,1.37338,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,118123409.4081447,GBP,2021-04-09 15:12:39.049,1.37402,1.374864299003306,SPOT,8.442990033059594,614.4735908546472
LP_1,LOST,GBPUSD,B,21988506.18908182,GBP,2021-04-09 20:23:33.001,1.37129,1.371410189555526,SPOT,1.2018955552606236,87.64707357755697
LP_1,LOST,GBPUSD,S,55529391.80633985,GBP,2021-04-09 20:47:05.321,1.36984,1.36964554121345,SPOT,1.9445878654988924,141.95729906407718
LP_1,WON,GBPUSD,B,16849652.78720483,GBP,2021-04-12 07:32:23.758,1.37249,1.37249,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,22683740.08126557,GBP,2021-04-12 15:25:12.541,1.37508,1.375288158372121,SPOT,2.08158372120959,151.37909948581552
LP_1,LOST,GBPUSD,B,44550385.91404445,GBP,2021-04-12 16:04:20.478,1.37459,1.374662016531192,SPOT,0.7201653119204288,52.39128117628944
LP_1,WON,GBPUSD,S,41745282.32542798,GBP,2021-04-12 16:44:43.158,1.37418,1.37418,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,99403556.82047084,GBP,2021-04-12 17:45:17.492,1.37372,1.37372,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,98394111.54389381,GBP,2021-04-12 19:11:23.596,1.37309,1.372318104525058,SPOT,7.718954749418305,562.1594177670497
LP_1,LOST,GBPUSD,S,46006375.80733746,GBP,2021-04-12 20:35:19.562,1.37359,1.373202030442213,SPOT,3.879695577870823,282.4493173269049
LP_1,LOST,GBPUSD,S,52854679.34445478,GBP,2021-04-12 22:03:40.520,1.37417,1.373798869820008,SPOT,3.7113017999179654,270.07588580141294
LP_1,LOST,GBPUSD,S,17320869.0318279,GBP,2021-04-13 07:34:04.661,1.37615,1.375973324746001,SPOT,1.766752539988925,128.38371834389406
LP_1,WON,GBPUSD,B,100773036.6662145,GBP,2021-04-13 09:20:17.759,1.37719,1.37719,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,78321195.61498985,GBP,2021-04-13 10:39:19.143,1.37286,1.37286,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,B,58188385.41745208,GBP,2021-04-13 13:12:27.377,1.37167,1.37167,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,62265121.58173136,GBP,2021-04-13 13:16:55.880,1.37116,1.370555235691093,SPOT,6.047643089068799,441.0603495630383
LP_1,LOST,GBPUSD,B,123993564.6182857,GBP,2021-04-13 15:19:51.568,1.37428,1.374392988814272,SPOT,1.1298881427213026,82.21673477892821
LP_1,LOST,GBPUSD,S,122196482.5526811,GBP,2021-04-13 15:43:46.666,1.37295,1.372643798542687,SPOT,3.062014573129712,223.02447817690307
LP_1,LOST,GBPUSD,B,49431319.499854,GBP,2021-04-13 15:49:22.220,1.37426,1.374497776937184,SPOT,2.377769371839644,173.02179877454194
LP_1,WON,GBPUSD,S,24561388.72774318,GBP,2021-04-13 17:23:55.562,1.37428,1.37428,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,98773236.00230739,GBP,2021-04-13 20:05:17.580,1.37444,1.373696677325719,SPOT,7.433226742810106,540.8185692216127
LP_1,WON,GBPUSD,S,207685506.2972754,GBP,2021-04-13 22:01:00.585,1.37363,1.37363,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,B,190629361.4767492,GBP,2021-04-14 07:39:19.239,1.38089,1.38089,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,53991095.03487125,GBP,2021-04-14 15:00:47.994,1.37744,1.377363788964205,SPOT,0.762110357950263,55.32802575436424
LP_1,LOST,GBPUSD,B,17567614.04918507,GBP,2021-04-14 15:05:59.140,1.37873,1.378995113477328,SPOT,2.6511347732793844,192.28817631300467
LP_1,LOST,GBPUSD,B,100968859.56591,GBP,2021-04-14 15:14:09.818,1.37999,1.38056867356667,SPOT,5.786735666699627,419.33171013552874
LP_1,WON,GBPUSD,S,199049401.585944,GBP,2021-04-14 19:15:53.968,1.37695,1.37695,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,23572744.68289688,GBP,2021-04-14 22:19:41.054,1.37859,1.378934813258157,SPOT,3.4481325815693964,250.1202374578515
LP_1,LOST,GBPUSD,B,52246089.12249096,GBP,2021-04-14 22:48:06.866,1.37842,1.378764234058526,SPOT,3.442340585260162,249.73089372326564
LP_1,LOST,GBPUSD,B,159660424.8101357,GBP,2021-04-15 07:09:52.353,1.37989,1.380457966992958,SPOT,5.679669929579134,411.60309369425715
LP_1,LOST,GBPUSD,S,15130336.39639616,GBP,2021-04-15 10:11:04.559,1.37842,1.378141725408327,SPOT,2.7827459167295565,201.87939211047112
LP_1,WON,GBPUSD,S,178576432.8553341,GBP,2021-04-15 12:11:49.788,1.37836,1.37836,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,107701978.1107083,GBP,2021-04-15 12:27:03.344,1.37798,1.37798,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,53891079.6167329,GBP,2021-04-15 18:21:55.694,1.37964,1.37989736656735,SPOT,2.5736656734998142,186.5461767924792
LP_1,WON,GBPUSD,B,23018449.21894372,GBP,2021-04-15 22:55:42.943,1.37863,1.37863,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,182498002.7740821,GBP,2021-04-16 07:30:28.232,1.3758,1.376685519205639,SPOT,8.855192056391736,643.6394865818595
LP_1,LOST,GBPUSD,S,22518818.69276986,GBP,2021-04-16 08:16:11.719,1.37499,1.374878310539402,SPOT,1.1168946059791907,81.22928937515096
LP_1,LOST,GBPUSD,B,52507997.07137048,GBP,2021-04-16 10:20:21.377,1.37904,1.379560003070118,SPOT,5.200030701180136,377.0761327575034
LP_1,WON,GBPUSD,S,137386620.2600766,GBP,2021-04-16 10:22:57.997,1.37796,1.37796,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,45112244.53453906,GBP,2021-04-16 10:41:23.193,1.37828,1.377883002373707,SPOT,3.9699762629297197,288.0384437798922
LP_1,LOST,GBPUSD,S,47021096.81093134,GBP,2021-04-16 15:53:11.215,1.38187,1.381732518328124,SPOT,1.3748167187599414,99.48958431404975
LP_1,LOST,GBPUSD,S,38166103.51204872,GBP,2021-04-16 17:21:12.274,1.38221,1.382148894748374,SPOT,0.6110525162594804,44.20837038221492
LP_1,LOST,GBPUSD,S,45178336.20193414,GBP,2021-04-16 20:20:52.706,1.3834,1.383147392037253,SPOT,2.526079627469535,182.59936587172731
LP_1,LOST,GBPUSD,S,51116505.81238791,GBP,2021-04-16 20:59:59.648,1.38339,1.383370069121125,SPOT,0.19930878874863112,14.407274069427878
LP_1,LOST,GBPUSD,S,22292576.91884413,GBP,2021-04-19 08:24:17.575,1.38808,1.387863760311379,SPOT,2.16239688620945,155.78330400334295
LP_1,LOST,GBPUSD,S,235288692.1726167,GBP,2021-04-19 10:25:40.988,1.38769,1.385876910314086,SPOT,18.130896859140933,1306.5523898810882
LP_1,WON,GBPUSD,B,91911021.44541219,GBP,2021-04-19 10:31:09.137,1.39036,1.39036,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,115289108.0710106,GBP,2021-04-19 10:40:32.634,1.38884,1.38884,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,242288594.0177366,GBP,2021-04-19 12:48:04.492,1.39229,1.39229,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,48544939.89842013,GBP,2021-04-19 13:48:52.819,1.39603,1.396618858124264,SPOT,5.888581242639024,421.8090759251503
LP_1,LOST,GBPUSD,S,123540894.4194205,GBP,2021-04-19 15:31:13.808,1.39777,1.397645841300104,SPOT,1.2415869989590433,88.82627320372372
LP_1,LOST,GBPUSD,B,201888908.5389674,GBP,2021-04-19 19:38:38.222,1.40033,1.401164808945748,SPOT,8.348089457479446,596.1515826611308
LP_1,LOST,GBPUSD,S,93154114.43822086,GBP,2021-04-19 19:59:05.991,1.39783,1.396973634417697,SPOT,8.563655823028427,612.6392925482893
LP_1,LOST,GBPUSD,S,152984650.8346964,GBP,2021-04-19 20:44:37.420,1.3973,1.396410304812794,SPOT,8.896951872059411,636.7245310283654
LP_1,WON,GBPUSD,B,141812442.8309966,GBP,2021-04-20 08:23:08.596,1.40055,1.40055,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,162653705.7745736,GBP,2021-04-20 09:13:56.866,1.39999,1.400666491036865,SPOT,6.764910368648458,483.2113349844125
LP_1,LOST,GBPUSD,B,19340966.78160131,GBP,2021-04-20 10:08:50.487,1.39824,1.398263284711389,SPOT,0.23284711389015555,16.65287174512642
LP_1,LOST,GBPUSD,S,122791646.2114081,GBP,2021-04-20 10:44:46.811,1.39664,1.396323908529972,SPOT,3.1609147002820137,226.32279615952822
LP_1,LOST,GBPUSD,B,114563686.1794628,GBP,2021-04-20 13:59:44.475,1.39677,1.397567174014126,SPOT,7.9717401412593425,570.7267582535369
LP_1,LOST,GBPUSD,B,41941324.94158112,GBP,2021-04-20 18:04:04.040,1.39414,1.394468721795521,SPOT,3.287217955210142,235.7882246553089
LP_1,LOST,GBPUSD,B,55596404.52847816,GBP,2021-04-20 20:00:19.422,1.39416,1.394556474721023,SPOT,3.9647472102299908,284.3825106322306
LP_1,LOST,GBPUSD,S,61977215.40811472,GBP,2021-04-20 21:01:46.615,1.39311,1.392523672497174,SPOT,5.863275028261672,420.8766736483183
LP_1,LOST,GBPUSD,B,38105867.57026613,GBP,2021-04-20 21:56:37.759,1.39417,1.394526090798049,SPOT,3.5609079804910237,255.41418768804112
LP_1,LOST,GBPUSD,S,18465706.27763867,GBP,2021-04-20 22:04:22.903,1.39325,1.393119382190124,SPOT,1.3061780987611016,93.75044670811849
LP_1,WON,GBPUSD,B,60055911.18009761,GBP,2021-04-20 22:21:26.465,1.39422,1.39422,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,48219186.92323379,GBP,2021-04-20 22:34:15.318,1.39323,1.392819820428283,SPOT,4.101795717170731,294.40908659528196
LP_1,LOST,GBPUSD,S,85795509.76864994,GBP,2021-04-20 22:44:04.618,1.39308,1.392987025138325,SPOT,0.9297486167514357,66.74050426047629
LP_1,LOST,GBPUSD,B,43848627.65436992,GBP,2021-04-21 07:51:45.116,1.39332,1.393794541789652,SPOT,4.745417896521165,340.5834909799843
LP_1,LOST,GBPUSD,S,60924767.40013808,GBP,2021-04-21 07:55:59.683,1.39217,1.392011337954888,SPOT,1.5866204511194582,113.96743581026936
LP_1,LOST,GBPUSD,S,47531780.8566615,GBP,2021-04-21 08:27:07.467,1.39348,1.393400128801397,SPOT,0.7987119860297653,57.317793296651764
LP_1,LOST,GBPUSD,S,22233906.686306,GBP,2021-04-21 10:34:11.298,1.39279,1.392467166668242,SPOT,3.228333317579768,231.78895006281675
LP_1,LOST,GBPUSD,B,16821695.58713213,GBP,2021-04-21 11:19:48.961,1.39282,1.392936269786071,SPOT,1.1626978607104377,83.47796992502765
LP_1,WON,GBPUSD,B,215981495.4502508,GBP,2021-04-21 11:29:55.259,1.39436,1.39436,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,19448185.94260141,GBP,2021-04-21 12:39:02.348,1.39141,1.39141,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,111245706.921909,GBP,2021-04-21 13:56:01.557,1.39059,1.391444486495899,SPOT,8.544864958990317,614.4776648033812
LP_1,LOST,GBPUSD,S,15922340.4712975,GBP,2021-04-21 17:52:16.445,1.39336,1.393185769263061,SPOT,1.7423073693900726,125.04359027032396
LP_1,LOST,GBPUSD,S,117123028.3682235,GBP,2021-04-21 21:22:59.129,1.39213,1.391495165782033,SPOT,6.348342179671729,456.01647688586763
LP_1,WON,GBPUSD,S,181417022.2787652,GBP,2021-04-21 22:16:24.969,1.39169,1.39169,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,B,53151872.81230465,GBP,2021-04-21 22:16:57.852,1.39365,1.39365,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,39397558.09260532,GBP,2021-04-22 08:42:02.800,1.39119,1.39140957657723,SPOT,2.1957657723015167,157.833636836191
LP_1,LOST,GBPUSD,S,17240073.80660623,GBP,2021-04-22 08:44:36.199,1.38997,1.389874806347911,SPOT,0.9519365208898733,68.48611990828424
LP_1,LOST,GBPUSD,B,78136194.96300817,GBP,2021-04-22 12:18:00.894,1.38744,1.387541194670948,SPOT,1.01194670947935,72.93625017879002
LP_1,LOST,GBPUSD,S,20331714.13931996,GBP,2021-04-22 17:23:06.663,1.38295,1.382881618690379,SPOT,0.6838130962094624,49.44597391154382
LP_1,LOST,GBPUSD,B,183601734.0421677,GBP,2021-04-22 20:06:16.931,1.38572,1.387345672273064,SPOT,16.256722730638717,1173.160720104871
LP_1,WON,GBPUSD,S,97318768.9553015,GBP,2021-04-22 20:26:03.886,1.38299,1.38299,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,45800832.46692084,GBP,2021-04-22 22:48:40.619,1.3844,1.384930283202169,SPOT,5.302832021689685,383.04189697258016
LP_1,WON,GBPUSD,B,92714533.3844237,GBP,2021-04-22 22:57:50.477,1.38498,1.38498,SPOT,0.0,0.0
LP_1,WON,GBPUSD,B,90698576.80005953,GBP,2021-04-23 08:45:01.497,1.38749,1.38749,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,17869054.4096753,GBP,2021-04-23 09:38:47.085,1.38813,1.388393311557276,SPOT,2.633115572758804,189.68796674356804
LP_1,LOST,GBPUSD,S,96308705.83932847,GBP,2021-04-23 11:28:08.925,1.38763,1.387431323628985,SPOT,1.9867637101489422,143.17676254826938
LP_1,LOST,GBPUSD,B,123571543.4537269,GBP,2021-04-23 11:50:01.026,1.39017,1.391118968182033,SPOT,9.489681820331608,682.6274355173912
LP_1,LOST,GBPUSD,S,21770179.31826413,GBP,2021-04-23 15:38:02.440,1.38364,1.383313323067992,SPOT,3.2667693200805203,236.09965887660957
LP_1,LOST,GBPUSD,S,84864375.0185147,GBP,2021-04-23 17:03:57.064,1.3846,1.38388183260954,SPOT,7.18167390460156,518.6822118014023
LP_1,WON,GBPUSD,S,21589088.40501681,GBP,2021-04-23 19:02:07.893,1.38724,1.38724,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,83566283.58596936,GBP,2021-04-23 19:19:30.777,1.3875,1.3875,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,102339218.9177684,GBP,2021-04-23 20:15:06.064,1.38713,1.386699622405748,SPOT,4.303775942520183,310.26478718798603
LP_1,WON,GBPUSD,B,81695276.3358131,GBP,2021-04-23 20:59:59.938,1.38862,1.38862,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,112171908.444725,GBP,2021-04-26 07:21:27.282,1.39164,1.391555617242439,SPOT,0.8438275756095237,60.63547868773167
LP_1,LOST,GBPUSD,S,48401604.3599695,GBP,2021-04-26 13:47:42.531,1.38811,1.387679305832525,SPOT,4.306941674749876,310.27380213022315
LP_1,WON,GBPUSD,B,52319806.43002316,GBP,2021-04-26 17:59:43.105,1.38994,1.38994,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,77564903.43017504,GBP,2021-04-26 18:08:41.405,1.38934,1.388714538729577,SPOT,6.2546127042306665,450.18589432610503
LP_1,LOST,GBPUSD,B,44545019.55769956,GBP,2021-04-26 20:39:30.047,1.39053,1.390858294283811,SPOT,3.2829428381098147,236.09291695314562
LP_1,WON,GBPUSD,B,59196657.96682239,GBP,2021-04-26 21:03:02.666,1.3907,1.3907,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,76706784.23019126,GBP,2021-04-26 22:40:38.468,1.38906,1.38906,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,B,98485187.99990416,GBP,2021-04-27 09:34:00.169,1.38787,1.38787,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,19238156.68094903,GBP,2021-04-27 10:43:43.014,1.39033,1.390042230656781,SPOT,2.8776934321905756,206.97916553558127
LP_1,LOST,GBPUSD,S,61923377.14601308,GBP,2021-04-27 16:34:14.392,1.38986,1.389755778050818,SPOT,1.042219491820262,74.98737224043151
LP_1,LOST,GBPUSD,B,100384074.6707283,GBP,2021-04-27 16:52:27.362,1.39201,1.392163842936572,SPOT,1.5384293657194625,110.51855703048119
LP_1,LOST,GBPUSD,B,47355517.94292405,GBP,2021-04-27 18:55:21.978,1.39104,1.391462160255629,SPOT,4.221602556289117,303.4853459489284
LP_1,WON,GBPUSD,S,38195167.24906862,GBP,2021-04-27 20:12:41.468,1.39003,1.39003,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,115285597.8172738,GBP,2021-04-28 07:34:42.155,1.38836,1.38849738169317,SPOT,1.3738169317001336,98.95250019442692
LP_1,LOST,GBPUSD,S,188287906.8143666,GBP,2021-04-28 09:47:34.326,1.38793,1.387338474174901,SPOT,5.915258250990263,426.19283760636506
LP_1,LOST,GBPUSD,S,49316788.84313442,GBP,2021-04-28 09:52:44.112,1.38841,1.387959877092783,SPOT,4.5012290721690995,324.200277451836
LP_1,LOST,GBPUSD,S,143173723.5572655,GBP,2021-04-28 13:14:07.377,1.38654,1.386308752405271,SPOT,2.312475947290338,166.78032709405156
LP_1,LOST,GBPUSD,S,119858774.2284872,GBP,2021-04-28 13:52:38.477,1.38732,1.386421583567814,SPOT,8.984164321861332,647.5913503634079
LP_1,WON,GBPUSD,B,16023429.93486673,GBP,2021-04-28 14:59:27.369,1.3912,1.3912,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,58854902.16314793,GBP,2021-04-28 15:41:42.320,1.39216,1.392554937962534,SPOT,3.9493796253387004,283.68719294746825
LP_1,LOST,GBPUSD,B,94609003.52569297,GBP,2021-04-28 22:38:55.096,1.3956,1.396295195808821,SPOT,6.951958088210475,498.1339988685551
LP_1,LOST,GBPUSD,S,87986856.36138543,GBP,2021-04-29 08:21:16.002,1.3949,1.394781784420859,SPOT,1.1821557914104552,84.74842579475617
LP_1,LOST,GBPUSD,B,20739119.49526519,GBP,2021-04-29 10:09:50.978,1.39467,1.394716839391859,SPOT,0.46839391858899404,33.58456972546442
LP_1,LOST,GBPUSD,S,160060112.3005617,GBP,2021-04-29 11:30:08.791,1.39371,1.393170579584617,SPOT,5.394204153830184,387.03920857496854
LP_1,LOST,GBPUSD,B,91507606.77875951,GBP,2021-04-29 13:09:00.311,1.39613,1.39645223812906,SPOT,3.2223812905995963,230.80811175169026
LP_1,WON,GBPUSD,S,47358589.91625719,GBP,2021-04-29 22:51:06.028,1.39371,1.39371,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,B,94484310.480766,GBP,2021-04-30 07:21:48.448,1.39222,1.39222,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,82963279.42516655,GBP,2021-04-30 08:10:25.392,1.39046,1.38983964932046,SPOT,6.203506795401381,446.14780686980106
LP_1,WON,GBPUSD,B,111927769.7755024,GBP,2021-04-30 11:17:16.775,1.39279,1.39279,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,58044110.53541116,GBP,2021-04-30 12:39:32.547,1.38858,1.388313111221009,SPOT,2.66888778990948,192.20266674657705
LP_1,LOST,GBPUSD,S,175112111.9130403,GBP,2021-04-30 14:36:24.838,1.38471,1.383607464389113,SPOT,11.025356108871343,796.2213105178196
LP_1,LOST,GBPUSD,S,155754031.3340724,GBP,2021-04-30 14:55:12.763,1.3833,1.382858949995684,SPOT,4.410500043159349,318.83901128892944
LP_1,WON,GBPUSD,S,163613332.5984702,GBP,2021-04-30 15:51:16.429,1.38156,1.38156,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,94397732.09160194,GBP,2021-04-30 16:30:57.835,1.38255,1.381762706304068,SPOT,7.872936959318899,569.4504328465077
LP_1,LOST,GBPUSD,S,115521623.1592931,GBP,2021-04-30 16:44:48.385,1.3824,1.382147042869215,SPOT,2.5295713078499205,182.98403557936993
LP_1,LOST,GBPUSD,S,23134400.27879551,GBP,2021-04-30 18:58:41.933,1.38099,1.380772825238118,SPOT,2.171747618819886,157.26019875739183
LP_1,WON,GBPUSD,B,83994404.52922136,GBP,2021-04-30 20:59:59.960,1.38265,1.38265,SPOT,0.0,0.0
LP_1,WON,GBPUSD,B,89961681.93407357,GBP,2021-05-03 07:56:00.911,1.38508,1.38508,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,57659814.66392986,GBP,2021-05-03 10:14:23.774,1.38589,1.385926437026141,SPOT,0.36437026140978546,26.291427271285528
LP_1,LOST,GBPUSD,B,38092104.770476,GBP,2021-05-03 14:55:49.369,1.39324,1.393625273561177,SPOT,3.8527356117690204,276.5306488308195
LP_1,WON,GBPUSD,S,186115786.107257,GBP,2021-05-03 15:04:55.695,1.39118,1.39118,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,S,97486148.02956581,GBP,2021-05-03 15:41:18.042,1.39068,1.390592747025165,SPOT,0.872529748348061,62.74123078986449
LP_1,WON,GBPUSD,B,91851151.05938166,GBP,2021-05-03 17:09:55.633,1.39201,1.39201,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,S,49574424.44283515,GBP,2021-05-03 18:25:21.921,1.39064,1.390266557422625,SPOT,3.734425773751493,268.5400803768001
LP_1,WON,GBPUSD,S,17882393.7382549,GBP,2021-05-03 20:22:34.618,1.39027,1.39027,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,47559971.1004179,GBP,2021-05-04 11:15:35.083,1.38674,1.38674,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,95511318.85964423,GBP,2021-05-04 12:28:41.058,1.38577,1.386354027267633,SPOT,5.840272676329583,421.44603190497065
LP_1,WON,GBPUSD,B,204981339.3270597,GBP,2021-05-04 13:30:23.490,1.387,1.387,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,100813736.5453877,GBP,2021-05-04 16:51:45.092,1.39032,1.390502687687102,SPOT,1.8268768710205663,131.39974042086777
LP_1,LOST,GBPUSD,S,46873861.4639733,GBP,2021-05-04 17:45:22.480,1.38854,1.388334907714436,SPOT,2.050922855640902,147.70354873760994
LP_1,LOST,GBPUSD,S,83044865.59936777,GBP,2021-05-04 20:14:04.950,1.38854,1.387753713268436,SPOT,7.86286731564001,566.2686934219118
LP_1,LOST,GBPUSD,S,19427089.05087784,GBP,2021-05-04 20:55:31.093,1.38838,1.388239633900811,SPOT,1.4036609918899323,101.10063468860008
LP_1,LOST,GBPUSD,B,188710974.9019146,GBP,2021-05-04 21:08:40.356,1.39012,1.390449511891739,SPOT,3.295118917390205,237.03845116895826
LP_1,LOST,GBPUSD,S,122887659.2824236,GBP,2021-05-04 22:17:10.638,1.38797,1.387118165348002,SPOT,8.518346519978959,613.7269912158682
LP_1,LOST,GBPUSD,B,42985960.14850773,GBP,2021-05-04 22:41:49.143,1.38919,1.38957844843354,SPOT,3.884484335401339,279.62225004518615
LP_1,WON,GBPUSD,B,40558862.9131671,GBP,2021-05-05 07:24:03.053,1.38958,1.38958,SPOT,0.0,0.0
LP_1,LOST,GBPUSD,B,228672766.9648826,GBP,2021-05-05 08:50:51.506,1.39083,1.391268304682332,SPOT,4.383046823319692,315.138933106196
LP_1,LOST,GBPUSD,B,62133894.325234,GBP,2021-05-05 10:31:14.441,1.39246,1.393012858662212,SPOT,5.528586622118858,397.03737429586107
LP_1,WON,GBPUSD,S,60142207.85582438,GBP,2021-05-05 11:11:25.739,1.39086,1.39086,SPOT,-0.0,-0.0
LP_1,WON,GBPUSD,S,117015521.3098042,GBP,2021-05-05 12:43:45.810,1.38941,1.38941,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,52939107.26904869,GBP,2021-05-05 12:58:52.257,1.39111,1.391210775780883,SPOT,1.0077578088285577,72.44271185080642
LP_1,LOST,GBPUSD,B,23171635.30969992,GBP,2021-05-05 16:11:48.024,1.3912,1.39132586382846,SPOT,1.2586382846002664,90.47141206153242
LP_1,WON,GBPUSD,B,221202350.0353098,GBP,2021-05-05 16:46:12.742,1.39235,1.39235,SPOT,0.0,0.0
LP_1,WON,GBPUSD,S,41516234.3357224,GBP,2021-05-05 17:18:45.492,1.38933,1.38933,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,38952135.20154357,GBP,2021-05-05 18:46:35.700,1.39118,1.39125395756987,SPOT,0.7395756986983137,53.161754675734585
LP_1,WON,GBPUSD,S,16248089.67579156,GBP,2021-05-05 20:37:16.921,1.39016,1.39016,SPOT,-0.0,-0.0
LP_1,LOST,GBPUSD,B,121128930.7335392,GBP,2021-05-06 08:44:10.669,1.39131,1.391431093789351,SPOT,1.2109378935099002,87.03580751312501
LP_1,LOST,GBPUSD,S,112419805.9784248,GBP,2021-05-06 09:16:16.063,1.38841,1.388206825297918,SPOT,2.0317470208186528,146.33624223525655
